control_wpid,courseID,key,death,dayindex,edit_count,ave_sizediff,article_sizediff,article_count,talk_count,user_count,usertalk_count,unique_article_numbers,class_size,control_wikied,indiv_group1,indiv_group2,indiv_group,group_recheck
29798633,13294,29798633,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29798635,13295,29798635,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29798662,13296,29798662,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29798670,13297,29798670,0,770,164,65.7804878,81.82,100,0,48,3,50,1,-2,0,0,0,0
29798695,13298,29798695,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29798780,13299,29798780,1,487,1,-1,-1,1,0,0,0,1,1,-2,0,0,0,0
29798821,13300,29798821,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29798834,13301,29798834,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29798857,13302,29798857,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29798935,13303,29798935,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29798939,13304,29798939,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799027,13305,29799027,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799028,13306,29799028,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799049,13307,29799049,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799189,13308,29799189,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799205,13309,29799205,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799251,13310,29799251,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799293,13311,29799293,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799350,13312,29799350,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799406,13313,29799406,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799410,13314,29799410,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799427,13315,29799427,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799503,13316,29799503,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799515,13317,29799515,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799519,13318,29799519,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799546,13319,29799546,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799599,13320,29799599,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799616,13321,29799616,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799743,13322,29799743,1,0,1,-1,-1,1,0,0,0,1,1,-2,0,0,0,0
29799825,13323,29799825,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799842,13324,29799842,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799856,13325,29799856,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799871,13326,29799871,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799932,13327,29799932,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799950,13328,29799950,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799969,13329,29799969,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29799991,13330,29799991,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800009,13331,29800009,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800029,13332,29800029,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800043,13333,29800043,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800126,13334,29800126,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800140,13335,29800140,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800215,13336,29800215,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800228,13337,29800228,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800244,13338,29800244,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800273,13339,29800273,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800280,13340,29800280,1,147,2,32,32,2,0,0,0,1,1,-2,0,0,0,0
29800303,13341,29800303,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800323,13342,29800323,1,0,1,459,0,0,0,1,0,0,1,-2,0,0,0,0
29800329,13343,29800329,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800330,13344,29800330,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800379,13345,29800379,1,1,5,16890.8,16890.8,5,0,0,0,1,1,-2,0,0,0,0
29800411,13346,29800411,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800485,13347,29800485,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800529,13348,29800529,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800533,13349,29800533,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800643,13350,29800643,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800644,13351,29800644,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800677,13352,29800677,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800754,13353,29800754,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800770,13354,29800770,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800771,13355,29800771,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800792,13356,29800792,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800951,13357,29800951,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800985,13358,29800985,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29800991,13359,29800991,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29801021,13360,29801021,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29801099,13361,29801099,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29801149,13362,29801149,1,0,1,25,25,1,0,0,0,1,1,-2,0,0,0,0
29801185,13363,29801185,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29801187,13364,29801187,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29801263,13365,29801263,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29801272,13366,29801272,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29801277,13367,29801277,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29801310,13368,29801310,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29801404,13369,29801404,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29801428,13370,29801428,1,0,6,32.83333333,27.8,5,0,1,0,1,1,-2,0,0,0,0
29801443,13371,29801443,1,0,1,-459,-459,1,0,0,0,1,1,-2,0,0,0,0
29801465,13372,29801465,1,7,7,20.71428571,20.71428571,7,0,0,0,3,1,-2,0,0,0,0
29801470,13373,29801470,1,0,2,-3,-3,2,0,0,0,2,1,-2,0,0,0,0
29801542,13374,29801542,1,0,6,91.5,0,0,0,6,0,0,1,-2,0,0,0,0
29801611,13375,29801611,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29801662,13376,29801662,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29801671,13377,29801671,1,1,2,-29,-29,2,0,0,0,1,1,-2,0,0,0,0
29801706,13378,29801706,1,0,1,115,115,1,0,0,0,1,1,-2,0,0,0,0
29801748,13379,29801748,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29801809,13380,29801809,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29801831,13381,29801831,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29801881,13382,29801881,1,0,1,365,365,1,0,0,0,1,1,-2,0,0,0,0
29801900,13383,29801900,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29801924,13384,29801924,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29801941,13385,29801941,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29802015,13386,29802015,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29802153,13387,29802153,1,594,8,-6.875,-39.28571429,7,1,0,0,6,1,-2,0,0,0,0
29802201,13388,29802201,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29802231,13389,29802231,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29802334,13390,29802334,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29802359,13391,29802359,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29802368,13392,29802368,1,0,2,76,76,2,0,0,0,1,1,-2,0,0,0,0
29802385,13393,29802385,1,0,2,15.5,15.5,2,0,0,0,1,1,-2,0,0,0,0
29802386,13394,29802386,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29802387,13395,29802387,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29802417,13396,29802417,1,2,3,-86.33333333,-86.33333333,3,0,0,0,1,1,-2,0,0,0,0
29802421,13397,29802421,1,3,5,-136.2,-136.2,5,0,0,0,1,1,-2,0,0,0,0
29802557,13398,29802557,1,21,12,42.41666667,45.18181818,11,0,0,1,2,1,-2,0,0,0,0
29802558,13399,29802558,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29802610,13400,29802610,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29802642,13401,29802642,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29802746,13402,29802746,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29802770,13403,29802770,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29802779,13404,29802779,1,3,17,-236,-258.8125,16,0,0,0,5,1,-2,0,0,0,0
29802802,13405,29802802,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29802826,13406,29802826,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29802835,13407,29802835,1,0,1,384,384,1,0,0,0,1,1,-2,0,0,0,0
29802945,13408,29802945,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29802991,13409,29802991,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803055,13410,29803055,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803063,13411,29803063,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803111,13412,29803111,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803190,13413,29803190,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803257,13414,29803257,1,0,1,27,0,0,0,1,0,0,1,-2,0,0,0,0
29803273,13415,29803273,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803336,13416,29803336,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803356,13417,29803356,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803498,13418,29803498,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803534,13419,29803534,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803554,13420,29803554,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803630,13421,29803630,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803659,13422,29803659,1,0,2,8.5,8.5,2,0,0,0,1,1,-2,0,0,0,0
29803712,13423,29803712,1,0,4,4,4,4,0,0,0,1,1,-2,0,0,0,0
29803717,13424,29803717,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803794,13425,29803794,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803808,13426,29803808,1,0,2,175,175,2,0,0,0,1,1,-2,0,0,0,0
29803811,13427,29803811,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803859,13428,29803859,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803885,13429,29803885,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803895,13430,29803895,1,0,1,48,48,1,0,0,0,1,1,-2,0,0,0,0
29803907,13431,29803907,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803918,13432,29803918,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803927,13433,29803927,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803961,13434,29803961,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29803962,13435,29803962,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29804014,13436,29804014,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29804092,13437,29804092,1,1,2,49.5,49.5,2,0,0,0,1,1,-2,0,0,0,0
29804162,13438,29804162,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29804183,13439,29804183,1,0,1,34,34,1,0,0,0,1,1,-2,0,0,0,0
29804283,13440,29804283,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29804293,13441,29804293,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29804333,13442,29804333,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29804697,13443,29804697,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29804750,13444,29804750,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29804845,13445,29804845,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29804923,13446,29804923,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29805203,13447,29805203,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29806257,13448,29806257,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29807086,13449,29807086,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29807203,13450,29807203,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29807501,13451,29807501,1,2,3,2321.333333,0,0,0,0,3,0,1,-2,0,0,0,0
29807625,13452,29807625,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29807726,13453,29807726,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29807944,13454,29807944,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29808262,13455,29808262,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29809473,13456,29809473,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29809627,13457,29809627,1,0,2,114.5,114.5,2,0,0,0,2,1,-2,0,0,0,0
29809875,13458,29809875,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29810022,13459,29810022,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29810604,13460,29810604,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29818528,13461,29818528,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29818652,13462,29818652,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29818732,13463,29818732,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29818791,13464,29818791,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29818811,13465,29818811,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29818838,13466,29818838,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29818843,13467,29818843,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29818972,13468,29818972,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29818979,13469,29818979,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29818988,13470,29818988,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29819010,13471,29819010,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29819045,13472,29819045,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29819155,13473,29819155,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29819165,13474,29819165,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29819183,13475,29819183,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29819188,13476,29819188,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29819228,13477,29819228,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29819241,13478,29819241,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29819390,13479,29819390,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29819398,13480,29819398,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29819502,13481,29819502,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29819616,13482,29819616,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29819652,13483,29819652,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29819711,13484,29819711,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29819796,13485,29819796,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29819800,13486,29819800,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29819895,13487,29819895,1,3,2,1636.5,1636.5,2,0,0,0,1,1,-2,0,0,0,0
29820023,13488,29820023,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29820078,13489,29820078,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29820097,13490,29820097,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29820102,13491,29820102,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29820126,13492,29820126,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29820153,13493,29820153,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29820176,13494,29820176,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29820306,13495,29820306,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29820316,13496,29820316,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29820537,13497,29820537,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29820606,13498,29820606,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29820676,13499,29820676,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29820769,13500,29820769,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29820816,13501,29820816,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29820852,13502,29820852,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29820859,13503,29820859,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29820949,13504,29820949,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29821177,13505,29821177,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29821292,13506,29821292,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29821337,13507,29821337,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29821502,13508,29821502,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29821518,13509,29821518,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29821565,13510,29821565,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29821721,13511,29821721,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29821866,13512,29821866,1,132,4,485.25,0,0,0,2,2,0,1,-2,0,0,0,0
29821891,13513,29821891,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29821950,13514,29821950,1,0,2,138,0,0,0,2,0,0,1,-2,0,0,0,0
29821963,13515,29821963,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29822299,13516,29822299,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29822342,13517,29822342,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29822349,13518,29822349,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29822509,13519,29822509,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29822534,13520,29822534,1,0,2,547,547,2,0,0,0,1,1,-2,0,0,0,0
29822587,13521,29822587,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29822643,13522,29822643,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29822907,13523,29822907,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29823050,13524,29823050,1,0,1,431,0,0,0,1,0,0,1,-2,0,0,0,0
29823192,13525,29823192,1,30,4,1174.5,-52,1,2,0,1,1,1,-2,0,0,0,0
29823266,13526,29823266,1,0,1,68,0,0,0,1,0,0,1,-2,0,0,0,0
29823543,13527,29823543,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29823733,13528,29823733,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29823744,13529,29823744,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29823856,13530,29823856,1,0,1,286,0,0,0,0,0,0,1,-2,0,0,0,0
29823867,13531,29823867,1,0,1,14,14,1,0,0,0,1,1,-2,0,0,0,0
29823868,13532,29823868,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29824011,13533,29824011,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29824028,13534,29824028,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29824084,13535,29824084,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29824311,13536,29824311,1,10,25,134.8,0,0,6,3,16,0,1,-2,0,0,0,0
29824349,13537,29824349,1,0,1,20,0,0,0,1,0,0,1,-2,0,0,0,0
29824355,13538,29824355,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29824660,13539,29824660,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29824736,13540,29824736,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29824741,13541,29824741,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29824932,13542,29824932,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29824998,13543,29824998,1,0,2,-38515.5,-38515.5,2,0,0,0,1,1,-2,0,0,0,0
29825025,13544,29825025,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29825167,13545,29825167,1,7,2,-202.5,0,0,0,0,2,0,1,-2,0,0,0,0
29825179,13546,29825179,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29825263,13547,29825263,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29825270,13548,29825270,1,169,1,6,6,1,0,0,0,1,1,-2,0,0,0,0
29825395,13549,29825395,1,0,3,-659,-659,3,0,0,0,1,1,-2,0,0,0,0
29825474,13550,29825474,1,1,3,409.6666667,0,0,0,3,0,0,1,-2,0,0,0,0
29825488,13551,29825488,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29825511,13552,29825511,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29825629,13553,29825629,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29825648,13554,29825648,1,0,1,229,229,1,0,0,0,1,1,-2,0,0,0,0
29825713,13555,29825713,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29825898,13556,29825898,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29825923,13557,29825923,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29826208,13558,29826208,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29826325,13559,29826325,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29826346,13560,29826346,1,725,2,58,58,2,0,0,0,2,1,-2,0,0,0,0
29826426,13561,29826426,1,2,11,4.090909091,4.090909091,11,0,0,0,4,1,-2,0,0,0,0
29826452,13562,29826452,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29826590,13563,29826590,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29826723,13564,29826723,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29826821,13565,29826821,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29826953,13566,29826953,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29827025,13567,29827025,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29827103,13568,29827103,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29827157,13569,29827157,1,516,3,102.6666667,102.6666667,3,0,0,0,1,1,-2,0,0,0,0
29827162,13570,29827162,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29827183,13571,29827183,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29827186,13572,29827186,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29827518,13573,29827518,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29827539,13574,29827539,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29827608,13575,29827608,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29827711,13576,29827711,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29827795,13577,29827795,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29827848,13578,29827848,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29827907,13579,29827907,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29827988,13580,29827988,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29828024,13581,29828024,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29828202,13582,29828202,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29828284,13583,29828284,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29828335,13584,29828335,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29828601,13585,29828601,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29828665,13586,29828665,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29828783,13587,29828783,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29828816,13588,29828816,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29829120,13589,29829120,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29829208,13590,29829208,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29829211,13591,29829211,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29829216,13592,29829216,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29829369,13593,29829369,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29829452,13594,29829452,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29829573,13595,29829573,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29829626,13596,29829626,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29829770,13597,29829770,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29829798,13598,29829798,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29829815,13599,29829815,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29829916,13600,29829916,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29829998,13601,29829998,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29830088,13602,29830088,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29830090,13603,29830090,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29830141,13604,29830141,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
29830220,13605,29830220,1,0,1,0,0,0,0,0,0,0,1,-2,0,0,0,0
