control_wpid,courseID,uniqueID,return,return2,death,dayindex,score_diff,reach_out_stu,reach_out_wiki,reach_in_stu,reach_in_wiki,student_Outdegree,wiki_Outdegree,student_Indegree,wiki_Indegree,student_weighted_outdegree,wiki_weighted_outdegree,student_weighted_indegree,wiki_weighted_indegree,edit_count,ave_sizediff,article_sizediff,article_count,talk_count,user_count,usertalk_count,unique_article_numbers,group,class_size,control_wikied,indiv_group,group_recheck
Robertopennington,690,Robertopennington690,0,0,1,9,0,0,0,0,1,0,0,0,1,0,0,0,1,10,198.1,0,0,1,6,0,0,1,24,1,1,1
Robertrohner,471,Robertrohner471,0,0,1,97,0.59,0,0,0,1,0,0,0,1,0,0,0,1,11,204.8181818,433.5,2,5,3,0,1,1,36,1,1,1
Robertsmclellan,654,Robertsmclellan654,0,0,1,82,0.033,0,0,0,2,0,0,0,2,0,0,0,2,28,344.2142857,743,1,4,18,0,1,0,67,1,-1,-1
Robertsmia97,433,Robertsmia97433,0,0,1,45,0.185,0,0,0,2,0,0,0,2,0,0,0,2,37,41.62162162,178,1,19,3,0,1,1,88,1,1,-1
RobertYe,433,RobertYe433,0,0,1,27,0.11,0,0,0,0,0,0,0,0,0,0,0,0,25,59.6,57,3,13,3,0,2,1,88,1,1,-1
Robgn27,694,Robgn27694,0,0,1,70,0,0,0,0,1,0,0,0,1,0,0,0,1,7,964.2857143,0,0,0,2,5,0,0,8,1,-1,-1
Robhunt94,676,Robhunt94676,0,0,1,95,0,0,0,0,3,0,0,1,2,0,0,1,3,21,764.5714286,588.4705882,17,0,2,0,4,1,26,1,1,1
Robin Robinson,736,Robin Robinson736,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,63.66666667,0,0,0,2,0,0,1,46,1,1,1
Robinator1980,736,Robinator1980736,0,0,1,373,0,0,0,0,1,0,0,0,1,0,0,0,1,3,63.33333333,0,0,0,2,0,0,1,46,1,1,1
Robinmir80,561,Robinmir80561,0,0,1,14,1.477,0,0,0,1,0,0,0,1,0,0,0,1,16,197.8125,303.3333333,3,0,8,0,1,1,23,1,1,1
Robinwinstanley,147,Robinwinstanley147,0,0,1,66,0,0,0,0,1,0,0,0,1,0,0,0,1,10,116,0,0,0,6,3,0,1,15,1,1,1
RobLierenz,257,RobLierenz257,0,0,1,107,0,2,0,10,0,2,0,4,0,2,0,6,0,27,489.2222222,1492,3,2,13,7,3,1,29,1,1,1
Robnarmour1018,464,Robnarmour1018464,0,0,1,113,0,1,0,0,4,0,0,0,4,0,0,0,4,74,238.6756757,234.6774194,62,7,2,2,1,0,9,1,-1,-1
RobP20,55,RobP2055,0,0,1,17,0.535,0,0,1,3,0,0,1,3,0,0,1,3,27,-229.8888889,92.8,5,4,14,0,2,1,125,1,1,1
Roccos1,264,Roccos1264,0,0,1,37,0,0,0,0,5,0,0,0,2,0,0,0,5,4,383,1259,1,1,1,0,1,0,32,1,-1,-1
Roche.n,530,Roche.n530,0,0,1,56,0.148,2,0,2,1,0,0,0,3,0,0,0,3,20,1164.35,3699,1,2,10,5,1,1,16,1,1,-1
RocketSams,553,RocketSams553,0,0,1,685,0,1,1,1,3,1,1,1,3,1,1,1,3,99,116.6969697,1011.666667,6,1,78,6,1,0,5,1,-1,-1
Rocklover101,109,Rocklover101109,0,0,1,53,0,0,0,0,3,0,0,0,5,0,0,0,5,8,81.5,144.3333333,3,0,4,0,1,1,298,1,1,1
RockOfGerbaltar,130,RockOfGerbaltar130,0,0,1,98,0,0,0,0,2,0,0,0,2,0,0,0,2,23,229.7826087,332.7142857,14,0,9,0,1,0,37,1,-1,-1
RockyCoffee19,46,RockyCoffee1946,0,0,1,91,-0.017,1,2,9,4,1,1,2,3,1,2,2,4,26,989.5769231,30.25,4,4,13,4,3,1,21,1,1,1
RockyLeng8,443,RockyLeng8443,0,0,1,104,0,7,0,10,2,0,0,1,2,0,0,1,2,45,423.3333333,646.5,12,0,23,7,1,1,46,1,1,1
Rodeo123098,131,Rodeo123098131,0,0,1,49,0,0,0,0,1,0,0,0,1,0,0,0,1,37,145.8378378,0,0,0,36,0,0,0,71,1,-1,-1
Rodeoqueen24,331,Rodeoqueen24331,0,0,1,93,0,0,0,0,1,0,0,0,1,0,0,0,1,3,56.66666667,0,0,0,2,0,0,0,42,1,-1,-1
Rodgerss16,264,Rodgerss16264,0,0,1,39,0,0,0,0,3,0,0,0,1,0,0,0,3,2,409.5,574,1,1,0,0,1,0,32,1,-1,-1
Rodialus,265,Rodialus265,0,0,1,19,0,0,0,0,1,0,0,0,3,0,0,0,3,3,77.33333333,0,0,0,2,0,0,1,32,1,1,1
Rodnia16,551,Rodnia16551,0,0,1,20,0,0,0,0,1,0,0,0,1,0,0,0,1,1,4061,0,0,0,1,0,0,0,26,1,-1,-1
Rodricastiglioni,325,Rodricastiglioni325,0,0,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,36,389.8333333,477.8461538,26,7,1,0,3,0,20,1,-1,-1
RodrigoEV,762,RodrigoEV762,0,0,1,21,0,1,0,0,2,0,0,0,2,0,0,0,2,5,535,0,0,0,2,1,0,1,11,1,1,1
Rodriguez2015,271,Rodriguez2015271,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,24,1,-1,-1
Rodriguez925,401,Rodriguez925401,0,0,1,89,-0.016,0,0,0,1,0,0,0,1,0,0,0,1,11,85.18181818,103.8571429,7,0,4,0,2,0,29,1,-1,1
Rodriguezesc,516,Rodriguezesc516,0,0,1,594,0.32,0,0,0,0,0,0,0,0,0,0,0,0,27,352.7777778,4167,1,8,9,0,1,0,18,1,-1,-1
Rodrimari10,263,Rodrimari10263,1,1,1,63,0,1,0,4,6,1,0,1,3,1,0,4,6,14,113.6428571,0,0,1,9,1,0,0,23,1,-1,-1
Rodrimari10,728,Rodrimari10728,1,0,1,63,0,2,0,2,3,1,0,1,3,1,0,4,6,18,613.6666667,1312.333333,3,1,10,1,1,0,24,1,-1,-1
Rofoote,529,Rofoote529,0,0,1,43,0,1,0,0,0,0,0,0,0,0,0,0,0,5,466.6,276.25,4,0,0,1,1,0,121,1,-1,1
RogBeGone,222,RogBeGone222,0,0,1,586,1.268,0,0,0,1,0,0,0,1,0,0,0,1,32,375.65625,451.0769231,26,1,3,0,17,1,6,1,1,-1
Roger60419,516,Roger60419516,0,0,1,56,2.284,0,0,0,0,0,0,0,0,0,0,0,0,14,1376.357143,4353,2,2,8,0,1,0,18,1,-1,-1
Rogersj413,264,Rogersj413264,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,17,144.7058824,240.75,4,1,11,1,1,0,32,1,-1,-1
Rohanis2cool,671,Rohanis2cool671,0,0,1,30,0,0,0,0,1,0,0,0,1,0,0,0,1,4,580.75,0,0,0,3,0,0,1,18,1,1,1
Rohanmt,507,Rohanmt507,0,0,1,23,0.641,0,0,0,2,0,0,0,2,0,0,0,2,20,241,774,2,0,14,3,1,1,19,1,1,1
Rohansohi,109,Rohansohi109,0,0,1,507,0,0,0,0,1,0,0,0,1,0,0,0,1,12,15.66666667,0,0,6,2,0,0,1,298,1,1,1
Rohitj2,420,Rohitj2420,0,0,1,82,0,0,0,0,1,0,0,0,1,0,0,0,1,22,627.5909091,0,0,2,14,3,0,0,13,1,-1,-1
Rohitnambisan,274,Rohitnambisan274,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,68,0,0,0,2,0,0,1,119,1,1,1
Rohrboughs,710,Rohrboughs710,0,0,1,37,2.848,0,0,0,1,0,0,0,3,0,0,0,3,35,277.6,176.5652174,23,2,6,3,2,1,20,1,1,1
Roi the oracle,720,Roi the oracle720,0,0,1,9,0,0,0,3,3,0,0,0,5,0,0,0,5,8,131.625,0,0,0,4,3,0,0,136,1,-1,-1
Roi_the_oracle,720,Roi_the_oracle720,0,0,1,9,0,3,0,0,3,0,0,0,5,0,0,0,5,8,131.625,0,0,0,4,3,0,0,136,1,-1,-1
Rojopastel,605,Rojopastel605,0,0,1,63,0,0,0,0,1,0,0,0,1,0,0,0,1,52,141.1346154,155.8888889,36,7,3,2,2,1,41,1,1,1
Rolacey,751,Rolacey751,0,0,1,67,0.224,2,0,1,0,2,0,1,0,2,0,1,0,10,1079.2,244,1,2,3,2,1,1,25,1,1,1
Rolandcharlotte,371,Rolandcharlotte371,0,0,1,100,0,1,0,4,0,1,0,3,0,1,0,4,0,40,456.5,453.2631579,19,4,15,1,2,1,23,1,1,-1
Rolandocappas,271,Rolandocappas271,0,1,1,53,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2665,0,0,0,1,0,0,0,24,1,-1,-1
Rolarreola,240,Rolarreola240,0,0,1,91,0.165,0,0,0,1,0,0,0,1,0,0,0,1,36,156.8888889,294,10,8,11,3,2,1,15,1,1,-1
RomainDecrop,471,RomainDecrop471,0,0,1,88,0.171,0,0,0,3,0,0,0,3,0,0,0,3,21,1093.904762,893.6666667,6,13,2,0,1,1,36,1,1,-1
Romand567,249,Romand567249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,44,1,1,1
Romayshoo2,388,Romayshoo2388,0,0,1,61,0,0,2,0,3,0,2,0,3,0,2,0,3,25,135.44,65.04347826,23,0,0,2,7,0,3,1,-1,-1
Romildcp,409,Romildcp409,1,1,1,513,1.053,2,0,2,4,1,0,2,4,2,0,2,4,97,275.5670103,294.8269231,52,13,19,2,5,0,23,1,-1,-1
Romildcp,488,Romildcp488,1,0,1,373,0,2,0,2,4,1,0,2,4,2,0,2,4,13,1086.923077,2177.5,6,3,3,0,1,0,23,1,-1,-1
Ronak Ghadiya,341,Ronak Ghadiya341,0,0,1,15,0,0,0,0,1,0,0,0,1,0,0,0,1,19,293.7894737,0,0,0,16,0,0,1,93,1,1,1
Ronakmisson,468,Ronakmisson468,0,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,15,572.8666667,0,0,0,13,0,0,0,27,1,-1,-1
Ronald Vuong,195,Ronald Vuong195,0,0,1,77,0,4,0,4,1,3,0,1,1,4,0,1,1,29,694.2758621,0,0,0,23,5,0,0,30,1,-1,-1
RonaldTomlinson,339,RonaldTomlinson339,0,1,1,86,0,0,0,0,3,0,0,0,3,0,0,0,3,20,465.3,296.5333333,15,1,2,1,9,0,28,1,-1,1
RonBurgundyStayClassySanDiego,252,RonBurgundyStayClassySanDiego252,0,0,1,29,0,0,0,0,2,0,0,0,2,0,0,0,2,24,136.2916667,195,4,3,9,3,3,0,22,1,-1,-1
Rong110,122,Rong110122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,1,-1,-1
Ronirat,88,Ronirat88,0,0,1,33,0,0,0,0,0,0,0,1,0,0,0,1,0,35,162.8285714,60.15,20,1,3,11,3,1,63,1,1,-1
Ronniemj16,704,Ronniemj16704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,33,1,1,1
Roohi.byakod,647,Roohi.byakod647,0,0,1,613,0,0,0,0,4,0,0,0,4,0,0,0,4,165,243.4181818,225.5658915,129,15,11,1,14,1,54,1,1,1
Rooomaaa,236,Rooomaaa236,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58.33333333,0,0,0,2,0,0,1,105,1,1,1
Rootatoothoot,293,Rootatoothoot293,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,24,554.75,0,0,0,23,0,0,1,46,1,1,1
Roothster2,304,Roothster2304,0,0,1,77,2.625,4,0,0,1,2,0,0,1,4,0,0,1,42,886.0952381,3070.2,5,4,20,9,1,0,59,1,-1,-1
Rooturu,92,Rooturu92,0,0,1,105,0,0,0,0,1,0,0,0,1,0,0,0,1,19,244.4736842,399.9,10,1,6,0,1,1,33,1,1,1
Rorger3,596,Rorger3596,0,0,1,103,2.583,0,0,0,1,0,0,0,1,0,0,0,1,154,157.5779221,3213.666667,3,1,147,3,1,1,22,1,1,-1
Roropinkerton,509,Roropinkerton509,0,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,41,582.7073171,648.4722222,36,0,3,0,1,0,18,1,-1,-1
RosaA,43,RosaA43,0,0,1,19,0.079,0,0,0,0,0,0,0,0,0,0,0,0,10,139.1,161,4,6,0,0,1,1,119,1,1,1
Rosabautista,336,Rosabautista336,0,0,1,28,0,0,0,0,1,0,0,0,1,0,0,0,1,3,57,0,0,0,2,0,0,0,28,1,-1,-1
RosalesG323,85,RosalesG32385,0,0,1,17,0,1,0,1,1,1,0,1,1,1,0,1,1,6,82,0,0,0,3,1,0,1,41,1,1,1
RosalinaLopez.,57,RosalinaLopez.57,0,0,1,67,-0.018,0,0,0,10,0,0,0,3,0,0,0,10,6,1143.5,1603.25,4,0,1,1,2,1,37,1,1,1
Rosalind.franklin225,73,Rosalind.franklin22573,0,0,1,76,0,2,0,0,4,1,0,0,4,2,0,0,4,22,-123.0909091,0,0,0,17,4,0,0,31,1,-1,-1
Rosanamgoong,576,Rosanamgoong576,0,0,1,51,1.223,0,0,0,1,0,0,0,1,0,0,0,1,11,1076.363636,2868.5,2,1,6,0,1,1,120,1,1,-1
Rosandguil,297,Rosandguil297,0,0,1,39,0,4,0,0,2,3,0,0,2,4,0,0,2,46,444.8913043,1014.666667,9,11,15,4,3,0,45,1,-1,1
Rosannabreaux,649,Rosannabreaux649,0,0,1,85,0,0,0,0,1,0,0,0,1,0,0,0,1,3,72,0,0,0,2,0,0,1,80,1,1,1
RosarioAndrew789,30,RosarioAndrew78930,0,1,1,92,0,0,0,0,1,0,0,0,1,0,0,0,1,11,178.5454545,0,0,0,9,0,0,0,10,1,-1,-1
RosaYang,471,RosaYang471,0,0,1,97,-0.121,0,0,0,1,0,0,0,1,0,0,0,1,27,189.037037,144.4,10,13,2,0,2,1,36,1,1,1
Rosewater73,62,Rosewater7362,0,0,1,59,0,0,0,0,1,0,0,0,1,0,0,0,1,8,138.375,0,0,0,6,0,0,1,28,1,1,1
Roshanak22,49,Roshanak2249,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,3,108,0,0,0,1,0,0,1,14,1,1,1
Roshelleramtahal,132,Roshelleramtahal132,0,0,1,45,0,0,0,0,1,0,0,0,1,0,0,0,1,3,53.33333333,0,0,0,2,0,0,1,74,1,1,1
Rosoni,341,Rosoni341,0,0,1,74,0,0,1,0,3,0,1,0,2,0,1,0,3,24,1178.583333,0,0,0,21,1,0,1,93,1,1,1
Rossana Zuniga,91,Rossana Zuniga91,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,-1,-1
Rossanare,292,Rossanare292,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,8,86,0,0,0,6,0,0,1,19,1,1,1
RossDickerhoof,29,RossDickerhoof29,0,0,1,17,0.508,0,0,0,1,0,0,0,1,0,0,0,1,12,136.5833333,372,1,0,7,3,1,1,16,1,1,1
Rossi135,622,Rossi135622,0,0,1,25,0.015,0,0,0,2,0,0,0,2,0,0,0,2,15,484.5333333,1174.333333,3,1,6,5,1,0,12,1,-1,-1
RossMcIntire,397,RossMcIntire397,0,0,1,94,0.458,0,0,0,1,0,0,0,1,0,0,0,1,14,18.64285714,-18.28571429,7,0,6,0,1,1,11,1,1,1
RossMick,578,RossMick578,0,0,1,94,0,10,0,0,0,1,0,0,0,3,0,0,0,33,392.4242424,0,0,0,23,10,0,1,57,1,1,1
Rost23,198,Rost23198,0,0,1,90,0,0,0,0,1,0,0,0,1,0,0,0,1,10,215,1228,1,0,3,3,1,1,73,1,1,1
Rostafstudent,402,Rostafstudent402,0,0,1,357,0,0,0,0,1,0,0,0,1,0,0,0,1,3,76,0,0,0,2,0,0,1,20,1,1,1
Rotenbe5,587,Rotenbe5587,0,0,1,98,0.605,2,0,1,1,1,0,1,3,1,0,1,3,26,430.6923077,931.25,8,1,9,7,2,1,49,1,1,1
Rothscak,245,Rothscak245,0,0,1,109,0,1,0,1,3,1,0,1,2,1,0,1,3,92,102.6413043,98.64705882,85,2,3,1,1,0,16,1,-1,-1
Roufosse23,122,Roufosse23122,0,0,1,6,0,0,0,0,1,0,0,0,1,0,0,0,1,15,148.8,0,0,0,11,1,0,0,29,1,-1,-1
RoughDraft24,150,RoughDraft24150,0,0,1,7,0,0,0,0,1,0,0,0,1,0,0,0,1,8,114.875,0,0,0,5,3,0,0,38,1,-1,-1
Rowank2,383,Rowank2383,0,0,1,70,0.404,0,0,0,0,0,0,0,0,0,0,0,0,11,845.6363636,575,1,1,7,2,1,0,17,1,-1,-1
Roxiefreeman,404,Roxiefreeman404,0,0,1,21,0,0,0,0,1,0,0,0,1,0,0,0,1,6,1136.5,0,0,0,5,0,0,0,30,1,-1,-1
RoxyZhang,683,RoxyZhang683,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,-1,-1
Roya s,739,Roya s739,0,0,1,74,0.63,0,0,0,3,0,0,0,3,0,0,0,3,32,450.125,877.3846154,13,5,7,3,3,0,15,1,-1,-1
RoyalBlue27,192,RoyalBlue27192,0,0,1,60,0.05,0,0,0,2,0,0,0,2,0,0,0,2,25,287.8,507,5,0,15,0,3,0,13,1,-1,-1
Rp782,280,Rp782280,0,0,1,105,1.244,0,0,0,1,0,0,0,1,0,0,0,1,32,112.84375,103.9047619,21,1,4,4,1,0,67,1,-1,-1
Rpark0211,43,Rpark021143,0,0,1,18,1.314,0,0,0,0,0,0,0,0,0,0,0,0,5,577,2011,1,4,0,0,1,1,119,1,1,1
Rpayne8,583,Rpayne8583,0,0,1,64,0,3,0,1,0,1,0,0,0,2,0,0,0,11,758.6363636,0,0,0,6,3,0,1,38,1,1,1
Rpc91,294,Rpc91294,0,0,0,849,1.924,4,0,0,1,0,0,0,3,0,0,0,3,25,449.04,1218,5,6,3,4,1,1,10,1,1,-1
Rpdesai2,649,Rpdesai2649,0,0,1,37,0,0,0,0,1,0,0,0,1,0,0,0,1,3,70.33333333,0,0,0,2,0,0,1,80,1,1,1
Rpdharan,201,Rpdharan201,0,0,1,55,0,0,0,0,1,0,0,0,1,0,0,0,1,21,-120.8095238,-559.5555556,9,0,11,0,2,1,71,1,1,1
Rpeters1,522,Rpeters1522,0,0,1,9,0.186,0,0,0,1,0,0,0,1,0,0,0,1,8,239.375,353,2,1,2,1,1,0,17,1,-1,1
Rpizano9,512,Rpizano9512,0,0,1,415,0,0,0,0,2,0,0,0,4,0,0,0,4,21,211.3809524,0,0,6,3,4,0,1,120,1,1,1
Rpsingleton1,637,Rpsingleton1637,0,0,1,46,0.121,0,0,2,3,0,0,2,2,0,0,2,3,13,546.0769231,1085.5,2,3,2,5,1,0,7,1,-1,-1
Rpully,293,Rpully293,0,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,70,146.1857143,0,0,0,69,0,0,1,46,1,1,1
Rpypker,65,Rpypker65,0,0,1,96,0,1,1,3,0,1,1,2,0,1,1,3,0,67,120.3731343,-13.08333333,36,8,19,3,2,1,32,1,1,1
Rr855,679,Rr855679,0,0,1,42,0.589,0,0,0,1,0,0,0,1,0,0,0,1,13,199.1538462,305.1428571,7,1,3,0,1,0,22,1,-1,-1
Rrahimi925,168,Rrahimi925168,0,0,1,11,1.139,0,0,0,1,0,0,0,1,0,0,0,1,9,456.3333333,1926,1,0,7,0,1,1,27,1,1,1
Rrashid27,538,Rrashid27538,0,0,1,115,0,0,0,0,5,0,0,0,4,0,0,0,5,21,416.0952381,520.5625,16,0,4,0,3,1,20,1,1,1
Rrdominguez,663,Rrdominguez663,0,0,1,112,-0.066,0,0,0,1,0,0,0,1,0,0,0,1,6,1106.666667,3219,1,0,4,0,1,1,13,1,1,1
Rrdutt7,137,Rrdutt7137,0,0,1,66,3.048,0,0,0,2,0,0,0,2,0,0,0,2,40,406.55,733,12,6,16,3,1,0,14,1,-1,-1
RReilles24,682,RReilles24682,0,0,1,98,1.746,2,0,0,2,1,0,0,2,2,0,0,2,32,406.46875,520,8,6,14,2,1,1,67,1,1,1
Rrfay,220,Rrfay220,0,0,1,11,0,0,0,0,1,0,0,0,3,0,0,0,3,3,48,0,0,0,2,0,0,1,106,1,1,1
Rriggs2,542,Rriggs2542,0,0,1,115,0,1,0,4,1,0,0,0,3,0,0,0,3,50,289.56,303.5227273,44,0,2,1,1,1,30,1,1,-1
Rrlilly,721,Rrlilly721,0,0,1,28,0.118,0,0,0,1,0,0,0,1,0,0,0,1,11,484.3636364,634.1428571,7,0,3,0,4,1,35,1,1,1
Rrm33,439,Rrm33439,0,0,1,70,0.366,1,0,1,1,1,0,1,1,1,0,1,1,19,282.2105263,313.2,10,4,3,1,1,0,16,1,-1,-1
Rroberie,514,Rroberie514,0,0,1,633,0.354,5,2,2,1,1,2,2,1,1,2,2,1,98,596.2653061,989.9375,16,4,71,7,6,0,13,1,-1,1
Rroberts341,109,Rroberts341109,0,0,1,83,1.901,0,0,0,1,0,0,0,3,0,0,0,3,13,291.6153846,462.5714286,7,2,2,0,1,1,298,1,1,1
Rrock401,765,Rrock401765,0,0,1,28,0,0,0,1,1,0,0,1,1,0,0,1,1,13,232.3846154,0,0,1,6,0,0,1,28,1,1,1
Rroja042,629,Rroja042629,0,0,1,76,1.746,1,0,3,0,0,0,1,2,0,0,1,2,40,791.275,884.4285714,7,7,17,7,4,1,46,1,1,-1
Rroman012,449,Rroman012449,0,0,1,30,0,0,0,0,2,0,0,0,2,0,0,0,2,19,304,404.9230769,13,0,4,0,2,1,27,1,1,-1
Rroy13,73,Rroy1373,0,0,1,99,0,1,0,1,2,1,0,1,2,1,0,1,2,121,114.4545455,5451,1,0,119,1,1,0,31,1,-1,1
Rroycho,40,Rroycho40,0,0,1,22,0,0,0,0,1,0,0,0,1,0,0,0,1,24,357.1666667,0,0,1,21,0,0,1,51,1,1,1
Rrpoduva,341,Rrpoduva341,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,0,0,0,10,0,0,1,93,1,1,1
Rrrriza,164,Rrrriza164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47,1,-1,-1
Rrsniegowski,319,Rrsniegowski319,0,0,1,14,0,0,0,0,1,0,0,0,1,0,0,0,1,7,37,2,2,0,4,0,2,0,42,1,-1,-1
Rrychik,262,Rrychik262,0,0,1,101,0.459,1,0,0,1,1,0,0,1,1,0,0,1,25,428.8,1227.333333,3,0,19,2,1,0,37,1,-1,-1
Rsanjay1,757,Rsanjay1757,0,0,1,618,0.634,0,0,0,1,0,0,0,3,0,0,0,3,30,400.5,200.5,16,0,14,0,2,0,8,1,-1,-1
RSaucedo00,92,RSaucedo0092,0,0,1,107,0.768,0,0,0,2,0,0,0,2,0,0,0,2,23,300.5652174,908.4,5,1,13,1,1,1,33,1,1,1
RSayles,529,RSayles529,0,0,1,67,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1022,0,0,0,4,1,0,0,121,1,-1,-1
Rschwa99,754,Rschwa99754,0,0,1,93,0,1,2,0,3,1,1,0,2,1,2,0,3,43,670.255814,609.6,15,5,12,4,2,1,16,1,1,1
Rsdates,274,Rsdates274,0,0,1,7,0,0,0,0,3,0,0,0,2,0,0,0,3,16,227.125,0,0,0,12,1,0,1,119,1,1,1
Rserafi2,754,Rserafi2754,0,0,1,82,0,1,0,0,1,1,0,0,1,1,0,0,1,57,208.6315789,157.8181818,33,9,11,1,2,1,16,1,1,1
Rshafer,130,Rshafer130,0,0,1,1226,0,0,0,0,1,0,0,0,1,0,0,0,1,15,1371.666667,5190,2,0,12,0,2,0,37,1,-1,-1
Rshah5,341,Rshah5341,0,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,29,249.7586207,0,0,0,29,0,0,1,93,1,1,1
Rshanblatt,32,Rshanblatt32,0,0,1,34,0,0,0,1,1,0,0,1,3,0,0,1,3,6,420.3333333,0,0,1,3,0,0,1,31,1,1,1
Rshin1209,267,Rshin1209267,1,0,1,76,0,1,0,0,2,0,0,0,2,0,0,0,2,13,479.3076923,0,0,1,8,1,0,0,29,1,-1,1
Rshin1209,541,Rshin1209541,1,1,1,162,0,0,0,0,2,0,0,0,2,0,0,0,2,14,80.64285714,36.33333333,9,0,5,0,1,0,48,1,-1,1
Rshirley67,674,Rshirley67674,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,40,180.225,109.25,36,0,3,1,1,0,48,1,-1,-1
Rsimon1313,67,Rsimon131367,0,0,1,18,0.013,0,0,0,1,0,0,0,3,0,0,0,3,9,212.5555556,464.5,2,0,3,3,1,0,24,1,-1,-1
Rsinha2,274,Rsinha2274,0,0,1,20,0.329,0,0,0,1,0,0,0,1,0,0,0,1,46,-268.0217391,-1382,18,0,22,4,1,1,119,1,1,1
Rsiria3,81,Rsiria381,0,0,1,38,0.349,0,0,0,1,0,0,0,1,0,0,0,1,9,352.4444444,1135.5,2,0,2,2,2,0,90,1,-1,1
Rsnelson3,337,Rsnelson3337,1,1,1,439,0,0,0,0,3,0,0,0,3,0,0,0,3,19,401.4210526,350.1428571,7,1,7,2,1,1,21,1,1,1
Rsnelson3,476,Rsnelson3476,1,0,1,24,0,0,0,0,1,0,0,0,3,0,0,0,3,3,86,0,0,0,3,0,0,1,17,1,1,1
Rsowick,257,Rsowick257,0,0,1,73,0,0,0,2,0,0,0,1,0,0,0,2,0,35,268.8857143,349.6470588,17,8,3,3,5,1,29,1,1,1
Rsp53,439,Rsp53439,0,0,1,70,0.414,4,0,1,1,3,0,1,1,4,0,1,1,35,477.4285714,633.0588235,17,4,8,4,1,0,16,1,-1,-1
Rspiegelman,37,Rspiegelman37,0,0,1,32,0,0,0,0,5,0,0,0,2,0,0,0,5,36,489.1111111,843.4705882,17,4,9,5,2,1,23,1,1,1
Rstief1,542,Rstief1542,0,0,1,104,0,1,0,0,1,0,0,0,1,0,0,0,1,29,411.7931034,0,0,1,21,4,0,1,30,1,1,1
Rsugarman,475,Rsugarman475,0,0,1,59,1.821,0,0,0,1,0,0,0,1,0,0,0,1,16,1731.75,4866,2,1,7,5,1,1,16,1,1,-1
Rsulliva3900,630,Rsulliva3900630,0,1,1,16,0,0,0,0,1,0,0,0,1,0,0,0,1,2,64.5,0,0,0,2,0,0,0,5,1,-1,-1
Rsz19,681,Rsz19681,0,0,1,99,1.735,0,0,0,2,0,0,0,4,0,0,0,4,98,406.8571429,417.5789474,95,0,2,0,22,0,15,1,-1,1
Rt318,755,Rt318755,0,0,1,70,0,2,0,4,2,2,0,4,2,2,0,4,2,25,400.08,365.4,15,2,5,3,6,0,21,1,-1,1
RT896713,29,RT89671329,0,0,1,76,0.321,0,0,0,2,0,0,0,1,0,0,0,2,22,109.2727273,183.8333333,6,6,4,0,1,1,16,1,1,1
Rtabet,229,Rtabet229,0,0,1,57,0.023,0,0,0,1,0,0,0,1,0,0,0,1,58,423.0172414,848,3,0,31,23,1,1,36,1,1,1
Rtanaka96,725,Rtanaka96725,0,0,1,182,0.409,0,0,0,2,0,0,0,2,0,0,0,2,47,452.4893617,791.7272727,22,11,5,3,4,0,26,1,-1,1
Rtcastil,43,Rtcastil43,0,0,1,20,0.764,0,0,0,0,0,0,0,2,0,0,0,2,5,1133.4,2437,2,2,0,0,1,1,119,1,1,1
Rtf13,198,Rtf13198,0,0,1,99,0,2,0,2,2,1,0,1,2,2,0,2,2,33,263.0606061,322,3,0,22,6,1,1,73,1,1,1
Rtfox69,534,Rtfox69534,0,0,1,27,0,0,0,0,1,0,0,0,1,0,0,0,1,27,130.1111111,0,0,0,23,3,0,1,32,1,1,1
